Column1,ï»¿problem_id,problem_id,translated,_1
7169,7170,"[""your dad is genuine happy guy because his kids aren't niggers though  jimmy is my nigga 5eva""",你爸爸是个真正快乐的人，因为他的孩子不是黑鬼，尽管吉米是我的黑鬼”,
7170,7171,['that bitch gonna get a rug burn',那个婊子会被地毯烫伤”,
7171,7172,['you just started a whole other situation you dumb asa cunt',你刚刚开始了一个全新的局面，你这个蠢货,
7172,7173,"[""you're such a darkie.""",你真是个黑鬼。”,
7173,7174,['\nHe gotta be colored',\n他必须上艿,
7174,7175,"[""just because some moist bint lobbed a sword at you, you think you're some la-de-da king?""",就因为某个湿漉漉的家伙向你扔了把剑，你就认为你是某个国王？”,
7175,7176,['Hell - was lucky to have gravel - dirt roads were a bitch',‘见鬿有碎石很幸运-土路是个婊子’,
7176,7177,"['This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans'",这个，这个，这个。请打包去纽约。享受被称为乡巴佬几年，回家谦卑计划',
7177,7178,['pussy',娘娘腔”,
7178,7179,['woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby',哇！！啊哈，我记得她是查理和巧克力工厂的！你认为谁杀了露西？我想是艾毿,
7179,7180,"['""There is a special time and place for decaf coffee: never and in the trash."" My family\'s motto about their java habits. '",无咖啡因咖啡有一个特殊的时间和地点：永远不要和在垃圾桶里。”我的家庭格言关于他们的爪哇习惯,
7180,7181,['I believe that you fuckin can punk nigga bitch',我相信你他妈的可以朋克黑鬼婊子”,
7181,7182,['hell yea went from I love you to fuck you and that basic bitch',他妈的从我爱你到操你和那个婊孿,
7182,7183,"[""wha? me? i'm just waiting for showtime to bring back queer as folk.""",什么？我？我只是在等待表演时间把同性恋带回民间,
7183,7184,"[""nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out""",黑鬼你在说什么？？告诉他们妓女上他们的DJ琰屎如果他们不吸，走出来,
7184,7185,"[""I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game""",我知道你的感受……我从没想过我有生之年会看到索克斯获胜。希望你能用蚂蚁的洋基队勾搭看一场比赛,
7185,7186,['early bird gets the worm tomcat',早起的鸟儿有虫吃，野猫”,
7186,7187,['your still a little pussy tomcat ',你还是个小猫咪”,
7187,7188,['&amp; had me so high off the monkey nutts yesterday nbs ',‘昨天nbs让我兴奋极了,
7188,7189,['lil b already to puff for the hoes',‘lil b已经在为妓女吹气了’,
7189,7190,['dude your fucking gay you made a twitter just to mock me fucking lowlife',哥们，你他妈的同性恋，你发推特只是为了嘲笑我他妈的卑鄙小人”,
7190,7191,"[""it's fucking real retard holy fuck can you not read my tweets fucktard?""",他妈的真是个白痴，你他妈的能不看我的微博吗？”,
7191,7192,"[""I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.""",我看起来不像白人垃圾。我没有怀孕，还有17岁。我有地狱气，所以说点什乿,
7192,7193,"[""bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line""",婊子，你他妈的小心你的嘴，你这个肮脏的婊子。我向上帝发誓这是一条细线,
7193,7194,"[""uh I think his mom loves him you fucking retard. I'm sure your gunna be so successful emilie. We all believe """,呃，我想他妈妈爱他，你这个笨蛋。我相信你的gunna一定很成功emilie。我们都相信,
7194,7195,"[""stfu you stupid bitch? Like leave us alone? No one gives a fuck about you. Bruh just block her. We're good.""",你这个愚蠢的婊子？比如别管我们？没人管你。别挡着她。我们很奿,
7195,7196,"[""I have something that you don't bitch. Always remember that.""",我有你不喜欢的东西。永远记住这一点。,
7196,7197,['okay bitch. Tomorrow in the principals office. Be there.',好吧，婊子。明天在校长办公室。在那儿。”,
7197,7198,['you know. pens for school? to cut all them bitches',你知道的。学校用的钢笔？砍掉所有的婊子,
7198,7199,"[""Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there""",打算拍照片，但没时间。。这个周末这里一定有泥巴赛。。就像一支红领车队,
7199,7200,['yall trash but cold',‘所有的垃圾都是冷的’,
7200,7201,['trash what? ,什么垃圾？,
7201,7202,['that bitch done.. have it to u on Sunday my nigga',那个婊子干了。。星期天给你，我的黑鬿,
7202,7203,['it was the address to her Job... So the jokes on you bitch! Ha!',这是她的工作地址。。。你这个婊子的笑话！哈,
7203,7204,['No matter how much you bitch and complain... America is in better shape to how Obama found it PERIOD',不管你怎么抱怨。。。美国的情况比奥巴马在这一时期的表现要奿,
7204,7205,"['Sorry I missed that, you mean where I live is disgusting or that that muzzies in the UK r disgusting, or both? Have a great Sun.'",对不起，我错过了，你是说我住的地方很恶心，还是说英国的笨蛋很恶心，或者两者都恶心？有一个伟大的太阳,
7205,7206,"[""lol you can only get in at Eden when you're 18. All the bitches there are fat...""",哈哈，你只朿8岁才能进入伊甸园。那里所有的婊子都很胖……,
7206,7207,['bitch smd',bitch smd',
7207,7208,['hey bitch imy',嘿，婊子，我”,
7208,7209,"[""I swear I can't do shit right now but I'm down to get into something tonight if u are nig""",我发誓我现在不能拉屎，但如果你是尼格的话，我今晚要做点什么”,
7209,7210,"[""well I already got some lol but I'm bout to hop in the shower and eat something real quick then I'll be on my way nig""",好吧，我已经得到一些笑，但我要跳到淋浴和吃东西很快，然后我就在我的路上了”,
7210,7211,['clam it',蛤蜊”,
7211,7212,"[""Saw that there's a 15 slope to the wire? That enough for a zip-line? #businessopportunity""",看到电线有15度的坡度了吗？够拉拉链吗＿商机,
7212,7213,"[""if somehow u didn't already go I'm down nig""",如果你还没走，我就没命了”,
7213,7214,"[""oh, see cher? see what your particular brand vitriol creates? A boy who thinks it's ok to call a woman a cunt. #libtard""",哦，看到雪儿了吗？看看你的尖酸刻薄制造了什么？一个认为可以叫女人婊子的男孩libtard,
7214,7215,['have fun losing tonight bitch',今晚输的开心，婊子”,
7215,7216,['your talking to every hick in San Antonio I ride with a big 45 in the console',‘你和圣安东尼奥的每一个乡巴佬说话，我骑着一辿5码的大卡车在控制台上’,
7216,7217,"['As in, ""throw birds with long pointy beaks at you""?'",就像向你扔长尖嘴的鸟”？”,
7217,7218,"[""CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?""",CH3BURASHKA有时肯定是个挑剔的俄罗斯猴子/熊，不是吗？”,
7218,7219,"[""I'm just saying, it's not like you were up against a bird-eating spider or something. Bet coulda done it""",我只是说，你又不是碰到了吃鸟的蜘蛛什么的。打赌我能做到,
7219,7220,['nah gurl this pussy private ',nah gurl this pussy private',
7220,7221,['ima fill ur clam out',ima fill ur clam out',
7221,7222,"[""he's just a cunt and nobody likes him. He should choke on shit""",他只是个贱人，没人喜欢他。他应该被屎呛死,
7222,7223,['bitch. Again?',婊子。又来了,
7223,7224,['Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL',只是学跳舞，因为你知道狂欢节之后我们喜欢接几个月大的雅迪婷哈哈”,
7224,7225,['shutup thirsty hoe',口渴了闭嘴”,
7225,7226,[' nah lemme chill i love the bitches',不，让我冷静点，我爱那些婊子”,
7226,7227,['fucking faggot',他妈的同性恋,
7227,7228,"[""let's go see the wolverine hoe""",我们去看看狼獾妓女”,
7228,7229,['nigor??',‘黑鬼’我不知道,
7229,7230,['of course bitch. I kinda wanna attempt to play madden tho',当然，婊子。我有点想试着扮演玛登·索伊,
7230,7231,['not in Florida retard',不在佛罗里达巿,
7231,7232,['every1 is so over the bigass bitches!!',所有的人都对那些大婊子们太过分了！！”,
7232,7233,['that old cunt needs to sit down',那个老女人需要坐下”,
7233,7234,['\nFuck her right in the pussy',\n把她抱在娘娘腔里',
7234,7235,['nigger',黑鬼”,
7235,7236,['uhh messi trash . and im flattered but what was the games scorre',梅西垃圾。我受宠若惊，但什么是比赛,
7236,7237,['bitch wea ur clothes',婊子穿你的衣服”,
7237,7238,"['not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america'",不是，但地狱不是，当黑色。别再说了，黑鬼我会的，他们能得到的我能得到的。这是美囿,
7238,7239,"['k, niggah do u evem shmoke'",好吧，我的天哪”,
7239,7240,['thats right niggah Netherlands!!!',就在荷兰附近！！＿,
7240,7241,['viva Brazil niggah lol',viva Brazil niggah lol',
7241,7242,['honestly the performers on there red carpet were trash hahahaahahahaha',老实说，红毯上的表演者都是垃圾，哈哈哈”,
7242,7243,['dam this hoes should be working at Microsoft',‘dam this hoes should be working at Microsoft',
7243,7244,['this is my female grand champion Jesse. She heard a bird outside. ,这是我的女冠军杰西。她听到外面有只鸟,
7244,7245,['town . At a movie with friends. I stabbed a nig 3 times and got sent to prison. Justice?',城镇。和朋友一起看电影。我捅了一个黑人三刀，结果被送进了监狱。正义？”,
7245,7246,['this bitch........',这个婊子…”,
7246,7247,"['aye, I respect ya hustle and all but dont tweet me anymore trash ass videos...thank u kindly'",是的，我尊重你的匆忙和所有，但不要再推特我垃圾屁股视频…谢谢你的好忿,
7247,7248,['playoffs bitch',季后赛婊子”,
7248,7249,"[""faggot I knew you weren't really my friend.""",我就知道你不是我真正的朋友。”,
7249,7250,"[""I don't care what they is they can catch them hoes""",我不管他们是什么，他们能抓住他们的妓女”,
7250,7251,['hes a lyin ass bitch lmao ,他是个赖屁股婊子,
7251,7252,[' oh my gosh why are so so cute?!\nFA LA LA LA LA LA LA LA LA bitch ',天哪你怎么这么可爱？！\nFA拉拉拉拉婊子,
7252,7253,['at least I have a boyfriend dumb bitch ',至少我有个男朋友蠢婊子”,
7253,7254,"[""that's all the action you'll probably get bitch""",这就是你可能得到的所有动作，婊子”,
7254,7255,['good bitch choke',好婊子窒息”,
7255,7256,['did I mention you are an ugly cunt? Go back to Iran.',我说过你是个丑女人吗？回到伊朗县,
7256,7257,['umm how about they are at home raising kids? You are retarded.',他们在家抚养孩子怎么样？你是弱智,
7257,7258,['alot of these bitches themselves aint shit either....birds of a feather flock together',很多这些婊子自己也不是屎……物以类聚”,
7258,7259,"['bruh we was my fam, nd yeah pussy niggas get no respect.'",我们是我的家人，是的，娘娘腔黑鬼得不到尊重。”,
7259,7260,['how is it being colored blind?',怎么会是色盲？”,
7260,7261,['The people who work at those companies tend to be trash.',在那些公司工作的人往往是垃圾。,
7261,7262,['like I said drose needs to stop being a pussy lol',就像我说的，drose需要停止做一个娘娘腔lol,
7262,7263,"['no, i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE'",不，我不想花40多美元去一个肮脏的剧院，看一个声音不好的模糊屏幕安娜贝尔',
7263,7264,['you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo',你这个小混蛋。至少我会操一个女人生孩子。再加上支持他们的工作。时髦的同性恋耿,
7264,7265,"[""Yeah I'm trying to. Ain't recorded in about a month. Been spiraling downward Mayne. An empty son of a bitch folk""",是的，我正在努力。大概一个月没录了。一直在螺旋下降。一个空荡荡的狗娘养的人,
7265,7266,['I wanted to see that but I like trash sometimes lol',我想看看，但我喜欢垃圾有时lol',
7266,7267,['I still think he is a pussy haha',我还是觉得他是个娘娘腔哈哈”,
7267,7268,['bird shit aint no joke',鸟屎不是玩笑”,
7268,7269,['old raglyscrag. me and that bitch been places.',老破烂岩。我和那个婊子去过很多地斿,
7269,7270,"[""at least it's not antville, because thats for cunts.""",至少不是安特维尔，因为那是给女人的。”,
7270,7271,"[""we've used the word cunt almost 3 times. Its beautiful.""",我们几乎用了三次cunt这个词。太美了。,
7271,7272,['my bitch dont want your ugly ass gtfo ol peyton manning lookin ass',我的婊子不想让你的丑屁股变成佩顿·曼宁的丑屁股”,
7272,7273,['stfu you dont get any pussy fuck boy',你不会有什么娘娘腔的男孩”,
7273,7274,"[""bitch stfu u livin off our tax money too, we pay shit just like u so don't get that white power shit to head""",婊子，你也靠我们的税过活，我们付的钱跟你一样，所以别让那些白人权力的狗屎冲到头上”,
7274,7275,['mmm where the fuck is that at honkey? U need to wake up and realize its 2013 and get off of the skin',嗯，那他妈的在哪里？你需要清醒地认识到它皿013年，并摆脱皮肿,
7275,7276,['y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u',你不杀了我们猴子吗？你恨我们，因为我们比饼干更奿我爱它。内心深处你知道我们什么也没做,
7276,7277,['Yankee? ',北方佬？”,
7277,7278,"[""Good read -&gt;  Why your cat thinks you're a huge, unpredictable ape ",读得好-&gt；为什么你的猫认为你是一个巨大的，不可预测的猿,
7278,7279,['forget that bitch and come get some of this white chocolate',忘了那个婊子，过来吃点白巧克力”,
7279,7280,"[""bitch nigga come over here I'm on knodell vandyke n french rd fuck boy den talk dat shit""",婊子黑鬼过来，我在诺德尔范德克法国路，他妈的，他妈的，他妈的，他妈的”,
7280,7281,['who is dis crack ass cracker',谁是个混蛋”,
7281,7282,['who tf is chrisis jones. A nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin',谁是克里斯·琼斯。一个黑人被打得屁滚尿流,
7282,7283,"[""you just a dark ie my nig.. It's ok..""",你只是个黑鬼。。没关系……,
7283,7284,"[""white boy talmbout Ight I'll see you tomorrow at school nigger""",白人男孩塔姆博特，好吧，我们明天在学校见，黑鬼”,
7284,7285,['Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet',一篇关于不让一个看起来像小妖精的杂工进入你的酒柜的文章的完美库存摄影”,
7285,7286,"[""yeah wtf you aren't a pussy.""",是啊，如果你不是娘娘腔。”,
7286,7287,"[""keep these hoes on yet toes ! Don't tell them nothing """,把这些妓女放在脚尖上！什么都不要告诉他们,
7287,7288,['thanks bitch',谢谢你，婊子”,
7288,7289,['yu betta watch cho mouf bout dat one dea hoe',你看我一个月一个月,
7289,7290,['nun of ya bidness bitch',‘你这个婊子的修女’,
7290,7291,['Shantrell bitch we ainn talkn to you C yo ugly way out',‘山特瑞尔婊子，我们不跟你说话，你这条丑陋的出路’,
7291,7292,['Exactly dem gold diggin hoes came out da woods on my ass',正是挖金妓女从我屁股上的树林里钻出来的”,
7292,7293,['Heyy hoe ',Heyy how',
7293,7294,['bitch i ainn hiden i go str8 to class my teacher lame af',婊子我躲着我去给我的老师上课跛脚了”,
7294,7295,['bitch i juss askd yu uh question yo ole choppa bullet head ahh',婊子，我要问你一个问题，你是子弹头啊”,
7295,7296,['dat was befo da fact hoe shut yo ass up ',这是事实之前，你给我闭嘴”,
7296,7297,['dumb ass hoe',蠢驴妓女”,
7297,7298,['hoe yu came at me first tf',‘何宇先来找我’,
7298,7299,['it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans',我问你我以为你吃了什么，我吃了猪排，黄米和豆子”,
7299,7300,['lol Duhh but ima get my neck tomorrow so dont be mad hoe',lol Duhh，但是我明天会抓到我的脖子，所以不要发疿,
7300,7301,['yeah right hoe',是的，对，妓女”,
7301,7302,['gabby called her yesterday and we call her a bitch and then cried.',加比昨天打电话给她，我们叫她婊子，然后哭了。”,
7302,7303,[' dat shit crazy a nicca use to wear dat shit fr',dat shit crazy a nicca use to wear dat shit fr',
7303,7304,['already kno nicca',已经知道了”,
7304,7305,['lol da nicca was str8 n Friday wit out it but dude str8 Uncle Tom nicca now',lol da nicca是str8 n Friday wit it but dude str8叔叔Tom nicca now',
7305,7306,['lol la bitch happy bout Beatin our bench players',lol la bitch happy bout Beatin our bench players',
7306,7307,['lol mane shut dat bitch shit up youn fucc wit me',‘哈哈，闭嘴，你他妈的给我闭嘴’,
7307,7308,['start telling all bitches how to live their lives. Can we get advice from gwenyth?',开始告诉所有的婊子们如何生活。我们能从格温尼思那里得到建议吗＿,
7308,7309,[' you look like a bitch nigga to me',你在我看来像个婊子黑鬼”,
7309,7310,"['text me, my phone being a cunt whore.'",发短信给我，我的手机是个婊子。”,
7310,7311,['Alright fag',好吧，基佬”,
7311,7312,['11k now shut up hoe',11k现在闭嘴，妓女,
7312,7313,['I bet I fuck yo bitch tho',我敢打赌我操你这个婊孿,
7313,7314,"[""I'm not goin oml I'm finna drop this bitch""",我不去，我是芬娜，放下这个婊子”,
7314,7315,['bitch give me my lighter or get shot',婊子，把打火机给我，不然就被枪毙”,
7315,7316,['eat pickles hoe',‘吃泡菜锄’,
7316,7317,['follow back bitch',跟在后面的婊子”,
7317,7318,['follow me back hoe',跟我回来',
7318,7319,['hell naw bitch no help!',该死的婊子，没有帮助！”,
7319,7320,['these bitch been sayin they was leaving since 3',‘这些婊子说他们仿号就要走了,
7320,7321,"['ew pussy buy a fucking xbone , u got dat Puppy muny'",ew pussy买一个他妈的xbone，你有一只小狗muny',
7321,7322,['bitch I asked you a question',婊子，我问了你一个问题”,
7322,7323,"[""they act like they earned the subs curse has haha bitch you wasn't in #Disfigure""",他们的行为就像他们赢得了潜艇诅咒有哈哈婊子你没有在#毁容”,
7323,7324,['i made you lunch you fat faggot ',我给你做了午餐，你这个胖同性恋”,
7324,7325,"["" boa I'm trying see if that bitch was going or not . Me &amp; Vick stay agru about he don't get hoes""",博阿，我在试着看看那婊子去不去。我和维克保持冷静，他不会得到妓女”,
7325,7326,['it makes you a nigger fucking a goat.',这会让你变成一个黑鬼和一只山羊做爱。”,
7326,7327,"[""This is Twitter. Not only are you a fag but you're also retarded.""",这是Twitter。你不仅是个同性恋，而且还是个弱晿,
7327,7328,['lmao bitch know we stand there EVERYDAY ',我知道我们每天都站在那里”,
7328,7329,"[""bitch don't retweet my question. Psh!! Nasty ass ho.""",婊子，别转发我的问题。Psh！！讨厌的屁股，呵呵,
7329,7330,"['is that I\'m ""a twat"" or ""I\'m Twat"", like formally?'",我是一个笨蛋”还是我是笨蛋”，就像正式的那样？',
7330,7331,"[""uh you're trash. """,呃，你是垃圾。”,
7331,7332,"[""just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus""",刚看了你的视频好东西以为我会让你在新的老板布恩说旧的字符，但会感到惊讶。是阿古斯,
7332,7333,"[""- bitch I'm up for sale every weekend """,婊子，我每个周末都要卖”,
7333,7334,['omg her nips ',这里沸腾,
7334,7335,['I was taking a picture and that bitch scared me lmao',我在拍照，那个婊子吓了我一跳”,
7335,7336,['bitch shut up men are talking an @ShaneQuintero',婊子闭嘴男人在说一个@ShaneQuintero',
7336,7337,['unpredictable is an excuse for retarded',不可预知是弱智的借口”,
7337,7338,['haha yuhhh did I hit that hoe or what',哈哈，我撞到妓女了还是怎么了”,
7338,7339,"[""No not at all. It's a slippery slope. Just don't want to lose my right to self defense. 1st its background checks then?""",完全没有。这是个滑坡。只是不想失去自卫的权利。那么它的背景调查呢？”,
7339,7340,['blaxican',布莱克西坎,
7340,7341,['me n glo boy will get young chop in that bitch too',我和格洛小子也会把那婊子砍了”,
7341,7342,['you pissing in my trash can again?',你又在我的垃圾桶里撒尿了？”,
7342,7343,['im not a nigglet ',我不是小气鬼”,
7343,7344,"['""all of these rednecks and none of them can keep the fire lit"" '",所有这些乡巴佬，没有一个能把火点着,
7344,7345,['Because either way that makes you a bitch.',因为不管怎样，你都是个婊子。”,
7345,7346,['trash',垃圾”,
7346,7347,['because hoes disguise themselves as real women',因为妓女把自己伪装成真正的女人”,
7347,7348,['LMFAO thats dead them hoes gotta pay',LMFAO那已经死了，妓女得付钿,
7348,7349,['mock draft?',模拟草稿？”,
7349,7350,['-the base) and would mean it would hurt like a bitch to have one broken off.',-底部）这意味着它会像一个婊子一样痛被折斿,
7350,7351,['shit is trash',屎就是垃圾”,
7351,7352,['that bitch needs a tittielift',那个婊子需要提提一下”,
7352,7353,['\nplot twist: you have no penis.\nPenny would make that bitch like a balloon. \nBalloons and bitches can all float',\n扭曲点：你没有阴茎。\n潘尼会把那个婊子弄得像气球一样。\所有的人和婊子都能浮起板,
7353,7354,"[""I didn't know that was a fad sounds fucking retarded haha""",我不知道那是一种时尚听起来他妈的弱智哈哈”,
7354,7355,['wagon burner! Jk jk you did look pretty Latino here',货车燃烧器！Jk Jk你在这里看起来确实很像拉丁美洲人',
7355,7356,['*mormon hoes ;)',*morhoes；,
7356,7357,"[""but but but you said vibe. Which means I have to say bitch, don't kill my vibe.""",但你说的是氛围。也就是说我得说婊子，别杀了我的感惿,
7357,7358,['hahaha it makes sense hoe ;p',哈哈哈，这是有道理的；是p,
7358,7359,['lets hang fag',让我们挂吧”,
7359,7360,['better off banning teabaggers and their anti American supporters',最好禁止茶袋客和他们的反美支持者”,
7360,7361,"[""name that hoe (I'm 6'1) on my license tho""",在我的驾照上说出那个妓女的名字（我6英尺1英寸＿,
7361,7362,"[""no clue but these bad hoes ain't really bad""",不知道，但这些坏妓女不是真的坏”,
7362,7363,"[""these hoes don't want no help but they want all the help""",这些妓女不需要任何帮助，但他们需要所有的帮助”,
7363,7364,"[""what's this chinks email? I'm moving to China and slicing his throat""",这封中国佬的邮件是什么？我要去中国割他的喉咙,
7364,7365,['raspy ass voice annoying bitch???',粗俗的声音，讨厌的婊子？？”,
7365,7366,"[""nah Bama fans ain't finna have a nigger running the offense.""",不，巴马的球迷不是芬娜有一个黑人负责进攻。”,
7366,7367,['ghetto gold needa be the first music vid!',贫民区黄金需要成为第一个音乐录影带！”,
7367,7368,['nigger mad',（黑鬼疯了）,
7368,7369,['bruh why it look like a niggah dick slapped the baby ',为什么它看起来像是一个黑人老二扇了孩子的耳光”,
7369,7370,['like I really want a rafter monkey',就像我真的想要一只椽猴”,
7370,7371,['are you for real right now!! this kid haha where you at pussy',你现在是真的吗！！这孩子哈哈，你在哪釿,
7371,7372,"[""I know, bitches. Let's do something this weekend. Let's bake!""",我知道，婊子。这个周末我们做点什么吧。我们烤吧！”,
7372,7373,"[""It's not till later hoe! Unless your having a sleepover...#Awk""",要等到晚些时候，锄！除非你在外面过夜Awk,
7373,7374,['message me hoe! I need to plan stuff.',给我发信息，妓女！我需要计划一些事惿,
7374,7375,['shut up bitch it looks smooth like a booty',闭嘴，婊子，它看起来像战利品一样光滑”,
7375,7376,"['it doesnt matter if it was a joke, the fact still remains that hes a faggot for pretending to be a girl'",不管是不是玩笑，事实仍然是他假装是女孩是同性恋”,
7376,7377,"[""bitch I didn't even know you, I was only fucking with real niggas and damn sure wasn't one of them""",婊子，我甚至不认识你，我只是和真正的黑鬼做爱，他妈的肯定不是他们中的一员”,
7377,7378,['bitch fight me so I can make you shut up am going to back my shit up',婊子打我好让你闭嘴我要支持我”,
7378,7379,['bitch stfu and get off my page',婊子，滚开”,
7379,7380,"['does ""smdh"" stand for ""suck my dick, hoe""?'",smdh”代表吮吸我的鸡巴，妓女”？',
7380,7381,['Little sissy bitch',小娘娘腔婊子”,
7381,7382,['I hear Bill likes trailer trash like you. @Loriisright',我听说比尔喜欢你这样的拖车垃圾。@叿,
7382,7383,"[""&amp; profeten voor 'm?Niemand weet exacte leeftijden maar v Aicha opeens wel.Again zelfs mn ma weet niet hoe oud z is""",为他做先知？没有人知道确切的年龄，只是突然间好吧。再说一遍连我妈妈都不知道z多大了,
7383,7384,['I like how his tattoo on his head forms a mullet. White trash people can be so entertaining sometimes',我喜欢他头上的纹身形成鲻鱼。白人垃圾人有时会很有趣',
7384,7385,['I love WHITE NOISE and love Delillo. Ive resisted reading HOUSE OF LEAVES for years. It mocks me on my shelf.',我喜欢白噪音，也喜欢德里洛。我多年来一直抵制阅读《树叶之家》。它在我的架子上嘲笑房,
7385,7386,['pussy!!!!!',‘娘娘腔！！＿（叹息）,
7386,7387,"[""bro once I'm there next year I'll make you look like straight trash so enjoy it the little time you have left""",兄弟，明年我一到那里，我会让你看起来像个垃圾，好好享受你剩下的时光”,
7387,7388,['dyke ron',堤坝罗恩”,
7388,7389,"[""you're frumpy bitch""",你是个吝啬的婊子”,
7389,7390,['go fuck your self pussy ',去你自己的娘娘腔”,
7390,7391,['lucky monkey',幸运猴子”,
7391,7392,['bitch boys',婊子男孩”,
7392,7393,"[""A .4? Jesus take me now  bitch you go for a .4 and mc Donald's. Fuck out the spot""",A.4？上帝，带我走，婊子，你去拿炿分和麦克唐纳的。去他妈的地方,
7393,7394,['A 50 dollar card make a young nicca go hard .. Throw in a cell phone i can get you left on the yard!',一弿0美元的卡让年轻的尼卡很难。。扔个手机，我可以把你留在院子里,
7394,7395,"[""A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.""",GWB任命人。激进的法官们倾向了。哦等等？它已经被曝光为完全的闹剧。GWB任命人。,
7395,7396,['A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin ,给全人类的信息”~查理·卓别枿,
7396,7397,['A Nigguh spitting dat crack to your bitch',一个黑鬼朝你的婊子吐口水”,
7397,7398,['A Yankee win makes any day better.',洋基的胜利让任何一天都变得更好。”,
7398,7399,['A bad bitch who knows her cars&gt;&gt;&gt;',一个会开车的坏婊子gt＿gt；,
7399,7400,['A basic bitch will piss me off every single time.',一个基本的婊子每次都会惹我生气。”,
7400,7401,['A bf and gf are suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl',一个男朋友和女朋友应该一起嘲笑这些妓女。男人不应该让这些妓女嘲笑他的女孿,
7401,7402,"['A big ass wasp was flying round on my bus, my dike bus driver stops the bus, grabs that bitch by the wings, and throws it out the window '",一只大黄蜂在我的巴士上飞来飞去，我的大堤巴士司机停下车，抓住那只母狗的翅膀，把它扔出窗外”,
7402,7403,"[""A bird just flew into my window?????? I hope he's okay """,一只鸟飞进了我的窗户？？？？？？我希望他没事,
7403,7404,['A bird just smacked right into my car window. My parked car window  scared the fuck outta me',一只鸟正好撞上了我的车窗。我停在那里的车窗把我吓坏了',
7404,7405,"[""A bitch can't resist a nugga with a fresh cut shit I can hardly resist myself when j get one """,一个婊子不能抗拒一个新切的屎我几乎无法抗拒自己当j得到一个”,
7405,7406,"[""A bitch could never come out of her mouth and speak on shit that she has no idea what she's talking about.""",一个婊子不可能从嘴里出来，说些她不知道自己在说什么的废话。”,
7406,7407,['A bitch like you need to get fucked right every night',像你这样的婊子每天晚上都要做爱”,
7407,7408,['A bitch wanna get slick ',一个婊子想耍花招”,
7408,7409,"[""A bitch who can't keep a man  Which one of you air headed bitches made this? ",一个养不下男人的婊子，你们这些白痴是谁干的＿,
7409,7410,"[""A bitch who can't ride dick is useless""",不会骑迪克的婊子没用”,
7410,7411,"['A bitch will be quick to get mad if they have to write and essay, but go post 1,000 tweets with ease.'",一个婊子如果要写文章，会很快发疯，但要轻松发布1000条微博。,
7411,7412,"['A boyfriend who tells hoes and sluts, ""I have a girlfriend"", is a real ass dude.'",一个对妓女说我有女朋友”的男朋友真是个混蛋。,
7412,7413,"[""A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, &amp; his owner beats him.""",老二的生活很悲惨：他的头发乱糟糟，他的家人疯了，他的邻居是个混蛋，他的好朋友是个娘娘腔，他的主人打他。”,
7413,7414,['A down bitch for a real nigga',一个真正的黑鬼的贱人”,
7414,7415,['A dude with money can only impress a broke bitch.',有钱的人只能给穷婊子留下深刻印象。”,
7415,7416,"[""A dyke who wears strap ons can't brag to me that she beats the pussy better than me because her dildo can't cum and make her stop.""",一个戴着皮带的女同性恋不能向我吹嘘她比我打得好，因为她的假阴茎不能抽搐并让她停下来。”,
7416,7417,['A fat bitch &gt;  A strong black woman &gt;  Kim&gt;Kourtney&gt;Kendall&gt;Khloe&gt; Kylie',一个胖婊子&gt；一个强壮的黑人女人&gt；金&gt；考特尿gt；肯德尔&gt；克洿gt；凯莉”,
7417,7418,"[""A fuck ain't shit to these new age hoes""",他妈的对这些新时代的妓女来说不是屎”,
7418,7419,"[""A ghetto girl's best bet is to find work at a call center and try to climb that corporate latter.""",一个贫民区女孩最好的办法是在呼叫中心找工作，然后努力爬上公司的电话。”,
7419,7420,['A girl knows when a niggah just trynna fuck .',一个女孩知道当一个黑人试图做爱时。”,
